component_index,nodes,edges,is_dag,longest_simple_path_if_dag,condensation_longest_path_hops,condensation_longest_path_nodes,directed_diameter,avg_shortest_path_est,pairs_considered,method,comp_time_sec
744,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0066
745,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0074
746,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0059
747,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
748,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0057
749,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
750,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0054
751,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0065
752,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0056
753,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0056
754,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0056
755,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
756,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0058
757,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
758,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0058
759,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0059
760,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0059
761,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0063
762,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
763,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
764,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
765,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0064
766,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
767,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
768,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0063
769,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0064
770,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0091
771,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0083
772,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0086
773,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0078
774,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0081
775,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0078
776,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0064
777,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0073
778,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.008
779,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
780,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0061
781,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0052
782,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0053
783,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0052
784,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0054
785,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0057
786,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
787,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
788,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
789,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
790,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
791,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
792,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0064
793,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
794,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0063
795,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
796,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0064
797,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
798,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
799,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
800,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0147
801,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0071
802,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.008
803,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.006
804,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
805,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0057
806,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.006
807,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0054
808,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0057
809,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0076
810,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0066
811,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0088
812,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0075
813,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
814,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0058
815,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0059
816,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0064
817,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
818,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0058
819,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.006
820,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0061
821,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
822,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0071
823,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0066
824,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0064
825,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0064
826,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.006
827,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
828,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0055
829,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0053
830,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0054
831,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0077
832,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0101
833,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
834,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0102
835,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0065
836,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0058
837,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0058
838,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
839,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0064
840,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0056
841,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0056
842,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0058
843,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0058
844,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0066
845,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0071
846,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
847,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0064
848,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0061
849,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0056
850,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0068
851,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
852,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0067
853,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
854,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0058
855,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
856,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0057
857,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0058
858,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0058
859,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0082
860,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0085
861,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0075
862,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0223
863,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
864,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.006
865,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0057
866,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0111
867,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0051
868,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0057
869,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.005
870,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0046
871,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0049
872,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0058
873,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0055
874,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0058
875,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.006
876,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0059
877,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0064
878,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0055
879,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0058
880,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0071
881,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0056
882,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0057
883,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0061
884,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.006
885,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0062
886,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0063
887,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0063
888,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0063
889,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
890,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
891,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
892,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0074
893,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
894,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0068
895,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
896,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0092
897,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
898,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
899,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
900,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
901,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
902,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
903,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0063
904,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
905,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
906,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
907,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
908,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
909,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
910,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
911,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
912,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0058
913,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
914,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0038
915,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
916,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
917,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
918,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
919,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
920,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
921,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
922,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
923,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
924,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
925,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
926,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
927,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
928,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
929,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
930,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
931,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
932,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.008
933,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0156
934,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0058
935,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.007
936,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
937,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
938,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
939,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
940,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
941,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
942,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
943,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
944,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
945,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
946,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
947,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
948,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
949,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
950,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
951,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
952,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
953,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
954,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
955,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
956,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
957,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
958,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
959,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
960,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
961,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
962,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
963,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
964,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
965,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
966,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
967,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
968,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
969,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
970,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0063
971,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
972,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0061
973,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0058
974,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0064
975,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
976,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
977,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
978,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0071
979,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0083
980,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
981,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
982,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
983,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
984,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
985,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
986,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
987,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
988,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
989,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
990,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
991,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
992,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
993,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
994,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0064
995,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
996,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
997,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0038
998,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
999,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0071
1000,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0083
1001,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1002,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1003,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1004,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1005,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0061
1006,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1007,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1008,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0059
1009,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1010,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0069
1011,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0066
1012,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0141
1013,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0104
1014,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1015,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1016,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1017,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1018,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1019,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1020,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1021,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1022,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1023,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1024,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1025,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1026,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1027,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1028,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1029,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1030,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1031,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1032,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1033,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1034,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1035,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1036,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1037,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1038,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1039,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1040,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1041,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1042,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0076
1043,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0163
1044,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0087
1045,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0061
1046,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1047,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1048,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1049,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1050,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1051,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1052,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1053,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1054,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1055,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1056,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1057,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1058,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1059,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1060,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1061,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1062,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1063,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1064,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0038
1065,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1066,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1067,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1068,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1069,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0065
1070,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1071,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1072,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1073,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1074,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0037
1075,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0037
1076,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1077,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1078,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1079,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1080,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0038
1081,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1082,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1083,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1084,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1085,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1086,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1087,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0075
1088,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0066
1089,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0065
1090,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0061
1091,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
1092,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1093,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1094,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0058
1095,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1096,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1097,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0059
1098,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
1099,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1100,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1101,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1102,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1103,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1104,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1105,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1106,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1107,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1108,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1109,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1110,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1111,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1112,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1113,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
