component_index,nodes,edges,is_dag,longest_simple_path_if_dag,condensation_longest_path_hops,condensation_longest_path_nodes,directed_diameter,avg_shortest_path_est,pairs_considered,method,comp_time_sec
11416,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11417,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11418,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11419,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11420,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11421,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11422,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11423,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11424,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11425,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11426,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11427,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11428,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11429,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11430,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11431,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11432,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11433,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11434,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11435,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11436,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11437,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11438,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11439,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11440,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11441,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11442,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11443,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11444,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11445,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11446,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11447,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11448,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11449,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11450,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11451,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11452,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11453,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11454,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11455,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11456,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11457,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11458,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11459,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11460,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11461,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11462,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11463,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11464,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11465,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11466,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11467,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11468,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11469,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11470,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
11471,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11472,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0146
11473,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0132
11474,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
11475,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11476,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11477,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11478,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11479,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11480,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11481,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11482,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11483,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11484,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11485,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11486,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11487,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11488,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11489,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11490,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11491,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11492,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11493,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11494,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11495,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11496,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11497,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11498,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11499,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0127
11500,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11501,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11502,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11503,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11504,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11505,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11506,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11507,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11508,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11509,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11510,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11511,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11512,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11513,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11514,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11515,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11516,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11517,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11518,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11519,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11520,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11521,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11522,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11523,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11524,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11525,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11526,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11527,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0131
11528,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11529,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11530,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11531,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0136
11532,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.014
11533,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11534,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11535,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11536,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11537,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11538,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11539,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11540,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11541,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11542,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11543,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11544,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11545,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11546,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11547,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11548,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11549,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11550,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11551,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11552,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11553,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11554,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11555,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11556,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
11557,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11558,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11559,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11560,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11561,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11562,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11563,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11564,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11565,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11566,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11567,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11568,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11569,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11570,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11571,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11572,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11573,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11574,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11575,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11576,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11577,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11578,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11579,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11580,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11581,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11582,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11583,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
11584,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11585,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11586,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11587,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11588,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11589,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11590,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11591,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11592,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11593,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11594,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11595,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11596,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11597,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11598,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11599,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11600,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11601,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11602,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11603,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11604,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11605,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11606,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11607,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11608,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11609,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11610,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11611,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11612,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11613,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11614,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11615,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11616,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11617,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11618,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11619,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11620,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11621,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11622,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11623,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11624,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11625,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11626,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11627,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11628,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11629,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11630,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11631,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11632,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11633,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11634,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.013
11635,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11636,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11637,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11638,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11639,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11640,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11641,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11642,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11643,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11644,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11645,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11646,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11647,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11648,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11649,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11650,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11651,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
11652,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0127
11653,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
11654,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11655,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11656,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11657,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11658,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11659,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11660,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11661,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11662,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0127
11663,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11664,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11665,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11666,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11667,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11668,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11669,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
11670,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11671,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11672,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11673,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11674,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11675,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11676,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11677,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11678,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11679,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11680,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11681,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.013
11682,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11683,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11684,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11685,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11686,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11687,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11688,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11689,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11690,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11691,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11692,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11693,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11694,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11695,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11696,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11697,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11698,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11699,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11700,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11701,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0132
11702,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11703,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11704,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11705,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11706,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11707,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11708,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11709,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11710,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11711,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11712,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11713,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11714,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11715,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11716,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11717,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11718,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0128
11719,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11720,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0143
11721,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11722,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11723,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11724,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11725,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11726,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11727,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0132
11728,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11729,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11730,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11731,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11732,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11733,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11734,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11735,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11736,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11737,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0133
11738,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11739,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11740,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11741,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11742,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11743,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11744,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11745,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11746,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11747,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11748,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11749,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11750,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11751,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11752,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11753,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11754,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11755,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11756,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11757,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11758,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11759,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11760,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11761,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
11762,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11763,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11764,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11765,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
11766,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0134
11767,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0146
11768,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0129
11769,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
11770,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11771,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11772,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11773,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11774,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11775,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11776,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11777,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11778,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11779,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11780,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11781,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
11782,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11783,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11784,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11785,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11786,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11787,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11788,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11789,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11790,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11791,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11792,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11793,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0136
11794,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11795,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11796,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11797,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11798,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0121
11799,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
11800,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11801,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11802,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11803,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11804,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11805,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
11806,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
11807,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
11808,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
11809,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
11810,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0129
11811,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.013
11812,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
11813,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
